catalog_evidence,digest,duplicate_of,error,observations,observed_at,parser,parser_version,reason,snapshot_id,source,status,target_id,timestamp,url
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,HMPW4MUR5X3ZDVVWMUHWTJ2VJIGXTH43,,,103,2015-04-03T23:41:51+00:00,swingdancecouncil.events,2,,snap_20260913T050803Z_89757c41ead1,swingdancecouncil,parsed,c50ff3adedbe91013381e15c,20150403234151,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2019-09-20T15:05:56+00:00,wsdc_calendar.events,7,,snap_20260913T051523Z_0ae082e90c78,wsdc_calendar,parsed,ca15b26ede79366065358a7b,20190920150556,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,K4LQPYUBWDOPL7SDQVQZ67NZEY3ZBUCL,,,161,2015-08-20T00:18:00+00:00,swingdancecouncil.events,2,,snap_20260913T050833Z_ac31baa840e2,swingdancecouncil,parsed,ca44f57158b1263cc635edd2,20150820001800,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,62,2022-07-03T01:57:15+00:00,wsdc_calendar.events,7,,snap_20260913T052633Z_03c6cbed076f,wsdc_calendar,parsed,d1fb4d62b6753dc49ca3f1db,20220703015715,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2021-09-20T19:26:43+00:00,wsdc_calendar.events,7,,snap_20260913T052333Z_5f72611e89e6,wsdc_calendar,empty,d4c07c3fca861c875fe994fa,20210920192643,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2021-03-07T11:10:09+00:00,wsdc_calendar.events,7,,snap_20260913T052103Z_a2313be7df98,wsdc_calendar,empty,d9730e51ba6c04d8adac8030,20210307111009,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-05-06T22:54:10+00:00,wsdc_calendar.events,7,,snap_20260913T052224Z_5b17fbec0e51,wsdc_calendar,parsed,daaa057fa80eca28a140d46d,20210506225410,https://www.worldsdc.com/event-list/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,K4LQPYUBWDOPL7SDQVQZ67NZEY3ZBUCL,,,161,2015-08-23T05:41:48+00:00,swingdancecouncil.events,2,,snap_20260913T050843Z_ac31baa840e2,swingdancecouncil,parsed,dae42a7ea8dd3d0818ed1ee1,20150823054148,http://swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,117,2017-01-24T12:27:37+00:00,wsdc_calendar.events,7,,snap_20260913T051234Z_f0158d065885,wsdc_calendar,parsed,dd496dba735d1a7e5affdf5f,20170124122737,http://www.worldsdc.com:80/events-map/
archive_query:8c6aa7812df60012d9de9e66326d9b6fb1be9d00f3256df3e4b5eb50478db962,RS6QWE4REDFBG64FFU5OF4Y5K7FOCZMS,,,0,2024-06-17T06:19:23+00:00,wsdc_calendar.events,7,,snap_20260913T055251Z_7561b1413cec,wsdc_calendar,empty,dde2490265953d5af99baec8,20240617061923,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2020-12-01T18:14:08+00:00,wsdc_calendar.events,7,,snap_20260913T052003Z_7a11856ae83a,wsdc_calendar,parsed,df93b91d7cafa384a82ab323,20201201181408,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2020-10-21T10:30:51+00:00,wsdc_calendar.events,7,,snap_20260913T051923Z_7d945789f8e8,wsdc_calendar,parsed,e273d6269b800ed492ae71db,20201021103051,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,112,2023-03-23T07:50:04+00:00,wsdc_calendar.events,7,,snap_20260913T052824Z_0ea63567e442,wsdc_calendar,parsed,e31a210af461a87cb25edff4,20230323075004,https://www.worldsdc.com/events/
snap_20260913T052900Z_00e38790862b,,,,39,2026-09-13T05:29:30.256045+00:00,wsdc_newsletter.events,6,,snap_20260913T052930Z_9938b86a7094,wsdc_newsletter,parsed,e34b2344655e659de5b60d89,,http://www.worldsdc.com/wp-content/uploads/2017/12/171229-WSDC-Newsleter-Vol-5-12-29-2017.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,500,2020-08-04T17:20:29+00:00,wsdc_calendar.events,7,,snap_20260913T051813Z_28c29ec53c50,wsdc_calendar,parsed,e3fa7bf3d167cc17007e714c,20200804172029,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,HMZYVDJMTIFUK35277WLKZLVUP5II5LR,,,7,2015-11-01T17:41:47+00:00,swingdancecouncil.events,2,,snap_20260913T050943Z_63c65573e873,swingdancecouncil,parsed,e512e1c7038957d98b8dd138,20151101174147,http://www.swingdancecouncil.com:80/ActiveServerPages/NonRegUpcomingEvents.asp
archive_query:2f104f071c24acfac549e1838808693bd2466bf2affd2ddb8a45e763aa8e4827,PIN56Y5EWQ4LVNSFSZLM37CUQWCRF5DE,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,e7dcb140bcbd077c67c0d425,20251115173727,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2022-01-18T22:11:57+00:00,wsdc_calendar.events,7,,snap_20260913T052513Z_2072492fddd0,wsdc_calendar,parsed,e91c05a924a00d81e70e3c1c,20220118221157,https://www.worldsdc.com/event-list/
snap_20260913T052900Z_00e38790862b,,,,45,2026-09-13T05:29:19.568151+00:00,wsdc_newsletter.events,6,,snap_20260913T052919Z_08ef5aac2666,wsdc_newsletter,parsed,e993372b27c920b7bf25238f,,http://www.worldsdc.com/wp-content/uploads/2017/12/170705-WSDC-Newsletter-Vol-3-7-5-2017.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,62,2021-09-20T19:39:49+00:00,wsdc_calendar.events,7,,snap_20260913T052344Z_78db65271559,wsdc_calendar,parsed,e993c64e4e737c354e941689,20210920193949,https://www.worldsdc.com/events-map/
archive_query:2f104f071c24acfac549e1838808693bd2466bf2affd2ddb8a45e763aa8e4827,L6FK5V4QMSTSOIZUQSR7MHOXKIBTP63U,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,ea4e68c086533dd6581c3015,20250423104016,https://www.worldsdc.com/print-event-list/
archive_query:8301f36cb8213a211f1904aca0bae0131b9301c1edab18703f024bb68f191c6e,AKZN77YF4UAMDGAQ42XVKLTJHTAVAULW,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,edb1d1478b3fe19a626a30d7,20260308093633,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,62,2021-04-15T13:44:51+00:00,wsdc_calendar.events,7,,snap_20260913T052154Z_1104e248a2f1,wsdc_calendar,parsed,ee11d75bc4cbdcb7082838a5,20210415134451,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,OSN4FXCH4EHI4NIZ6FITYF4PU5SDXNON,,,110,2016-02-03T11:17:24+00:00,swingdancecouncil.events,2,,snap_20260913T051023Z_de41000bfa60,swingdancecouncil,parsed,ee1bd44b11625bc0f1382fa1,20160203111724,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,5H6XAVQXAG7WVZJBLYI6ZMXIF7GAOTGT,,,97,2012-08-25T22:15:08+00:00,swingdancecouncil.events,2,,snap_20260913T050703Z_0dc4bfe1a4a1,swingdancecouncil,parsed,ef85bb607c8fa792e42757b9,20120825221508,http://swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
snap_20260913T052900Z_00e38790862b,,,,33,2026-09-13T05:34:50.763426+00:00,wsdc_newsletter.events,6,,snap_20260913T053450Z_ce3c79f4aa99,wsdc_newsletter,parsed,f0d02027903ab0803154542c,,https://www.worldsdc.com/wp-content/uploads/2023/05/WSDC-Newsletter-Vol-26-05-16-2023-1.pdf
archive_query:8301f36cb8213a211f1904aca0bae0131b9301c1edab18703f024bb68f191c6e,EQYC7F7U6PJJ7L5R7YZCVAW66EUSGHAW,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,f0dcc51ff963f79c44d90734,20260107152659,https://www.worldsdc.com/events/
archive_query:b332d617f0132533a5fffcbb0cc35776bc44b20e9720f75f849e41836d750b32,SLTZBFDKVJPRLKFI4GANAQQTHU5K327V,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,f140e9fd5864d1c777006540,20251219091106,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,498,2019-09-20T15:06:18+00:00,wsdc_calendar.events,7,,snap_20260913T051534Z_6215b83725cd,wsdc_calendar,parsed,f19398f1d6ae2da489cbca06,20190920150618,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-06-15T04:36:47+00:00,wsdc_calendar.events,7,,snap_20260913T052303Z_4f87ca4f430c,wsdc_calendar,parsed,f45f2da812647e1206f9238b,20210615043647,https://www.worldsdc.com/event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,65,2016-07-10T05:38:22+00:00,wsdc_calendar.events,7,,snap_20260913T051054Z_b7d1cb375244,wsdc_calendar,parsed,f5fabab5051fb5645b19521d,20160710053822,http://www.worldsdc.com:80/events/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,AWFPKVN4ZOYHTE4BFGD5Z5XXKKBBL2I5,,,103,2011-10-05T12:04:50+00:00,swingdancecouncil.events,2,,snap_20260913T050533Z_9b70788c5a8a,swingdancecouncil,parsed,f61e589b3e69927fbe9c11ce,20111005120450,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2017-06-06T18:16:22+00:00,wsdc_calendar.events,7,,snap_20260913T051253Z_dc14d90f50b6,wsdc_calendar,empty,f73cad0be7e7cc500716a712,20170606181622,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,3ZV4PLCGYOPAVLTNNFYHELUNL7TBRIVA,,,111,2016-01-30T17:53:17+00:00,swingdancecouncil.events,2,,snap_20260913T051013Z_7d7d97809363,swingdancecouncil,parsed,f747a1f6c45fbd3ba86d29af,20160130175317,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2019-12-12T19:14:06+00:00,wsdc_calendar.events,7,,snap_20260913T051723Z_f541b1dfa0a1,wsdc_calendar,parsed,f7ddeaa76f0358a1645d6322,20191212191406,https://www.worldsdc.com/events/
archive_query:acb6968299105098fb095768e7a6c6661e62b4d85ef3140df78c2ec9c60954e6,TJDUQWOCDWD7H6VF73MZGYCTTV5X4AKI,,,115,2024-10-12T06:34:57+00:00,wsdc_calendar.events,7,,snap_20260913T055353Z_2f7c24378244,wsdc_calendar,parsed,f924f14ec70e0d67d4b21fce,20241012063457,https://www.worldsdc.com/events/
archive_query:8301f36cb8213a211f1904aca0bae0131b9301c1edab18703f024bb68f191c6e,IFZSVRGCUTFWXC2R6QOBM2SXR7UWI67B,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,fa9d6701e2418b435644b296,20260110202716,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,63,2021-10-21T01:34:07+00:00,wsdc_calendar.events,7,,snap_20260913T052424Z_2bdced4e0650,wsdc_calendar,parsed,fad388faa266d1c753379fa6,20211021013407,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,FTQIRLB5FYIU6NMGNB46UBTPWPTUSXXK,,,151,2015-09-24T11:23:29+00:00,swingdancecouncil.events,2,,snap_20260913T050924Z_9afed1efc963,swingdancecouncil,parsed,fafcc98ef52abe19bf2283da,20150924112329,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
archive_query:acb6968299105098fb095768e7a6c6661e62b4d85ef3140df78c2ec9c60954e6,FTX4R5QPZKPX6SB3UYK2UFSYVZOLHZTU,,,153,2024-12-13T17:04:55+00:00,wsdc_calendar.events,7,,snap_20260913T055411Z_037bc2fb7478,wsdc_calendar,parsed,fcb37c3b919e7fe4d9418ea4,20241213170455,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,HC7RB5Z7ZL6C35XL4ZVJCSH2Z7LBMTVY,,,69,2010-03-24T13:16:00+00:00,swingdancecouncil.events,2,,snap_20260913T050503Z_1dc9d7a88150,swingdancecouncil,parsed,fccf7325e8b74f6616f8e930,20100324131600,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
snap_20260913T052900Z_00e38790862b,,,,0,2026-09-13T05:33:43.994799+00:00,wsdc_newsletter.events,6,,snap_20260913T053343Z_12545410f858,wsdc_newsletter,empty,fe170ad2de8e63895afa7eb1,,http://www.worldsdc.com/wp-content/uploads/2021/05/WSDC-Newsletter-Vol-20-May-2021-1.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,65,2016-09-09T05:24:48+00:00,wsdc_calendar.events,7,,snap_20260913T051113Z_7826518a390b,wsdc_calendar,parsed,ff3953a1ccb4da3e936fdabc,20160909052448,http://www.worldsdc.com:80/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,498,2019-08-03T17:18:37+00:00,wsdc_calendar.events,7,,snap_20260913T051453Z_95fea3aa9b9b,wsdc_calendar,parsed,ff51b642e9a4b4954b6e59f5,20190803171837,https://www.worldsdc.com/event-calendar/
