contest_id,entry_id,event_id,link_status,name_raw,published_wsdc_id,role,source
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-705,2026-06-jack-jill-o-rama,unmatched,Jindalae Suh and Vincent van Mierlo,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-71,2026-06-jack-jill-o-rama,unmatched,Monica Huang and Daniel Romero,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-715,2026-06-jack-jill-o-rama,unmatched,Olivia Wilhelms and Donnie Carl,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-721,2026-06-jack-jill-o-rama,unmatched,Tally Tam and Yu Sun,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-726,2026-06-jack-jill-o-rama,unmatched,Gaby Sandoval and Kevin Rafter,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-736,2026-06-jack-jill-o-rama,unmatched,Kerrie Odonnell and jeff Wingo,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-79,2026-06-jack-jill-o-rama,unmatched,Jung kang and Aidan Keith-Hynes,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-870,2026-06-jack-jill-o-rama,unmatched,Irina Amzashvili and Srikar Bhagavatula,,leader,eepro
2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced,2026-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/L-98,2026-06-jack-jill-o-rama,unmatched,Abigail White and Omaid Karimi,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-101,2026-06-jack-jill-o-rama,unmatched,Jacob Reding and Rachel Phelps,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-107,2026-06-jack-jill-o-rama,probable,Caio Botelho and Ashley Broussard,18006,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-115,2026-06-jack-jill-o-rama,probable,Kevin Rafter and Brittani Risk,12844,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-13,2026-06-jack-jill-o-rama,probable,Guigo Sortica and Courtney Mejias,23163,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-139,2026-06-jack-jill-o-rama,probable,Alexander Nguyen and Lyla Ruth,20733,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-149,2026-06-jack-jill-o-rama,unmatched,James Wyke and Jacquelyn Schirmacher,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-150,2026-06-jack-jill-o-rama,probable,Gabe Ofordu and Sharon Her,8282,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-157,2026-06-jack-jill-o-rama,probable,Igor Laryukhin and Kristen Shaw,9123,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-16,2026-06-jack-jill-o-rama,probable,Ryan Maldonado and Kristen Wallace,14487,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-168,2026-06-jack-jill-o-rama,probable,Jefferson Flowers and Emily Munck,27845,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-169,2026-06-jack-jill-o-rama,probable,Tony Chen and Phoenix Grey,9532,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-17,2026-06-jack-jill-o-rama,unmatched,Jared Cogswell and Morgan Tilley,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-170,2026-06-jack-jill-o-rama,unmatched,Thibault Ramirez and Lauren Salas,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-178,2026-06-jack-jill-o-rama,probable,Dawit Palmer and Corinne Smith,22160,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-182,2026-06-jack-jill-o-rama,probable,Phillip Nicholson and Madi Fabber,26658,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-184,2026-06-jack-jill-o-rama,probable,Scott Miller and Allysa Rees,9699,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-21,2026-06-jack-jill-o-rama,unmatched,Srikar Bhagavatula and Nicole Bruner,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-213,2026-06-jack-jill-o-rama,probable,Blake Knoll and Sierra Burford,20830,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-215,2026-06-jack-jill-o-rama,unmatched,Keerigan Rudd and Kelsey McDermott,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-22,2026-06-jack-jill-o-rama,probable,Ben McHenry and Lynne Yun,26843,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-223,2026-06-jack-jill-o-rama,probable,Christopher Smoot and Kira Schubot,26479,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-225,2026-06-jack-jill-o-rama,probable,Samuel Anspach and Elizabeth Wyke,19409,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-228,2026-06-jack-jill-o-rama,probable,Miguel Abdala and Rachel Shook,14489,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-23,2026-06-jack-jill-o-rama,unmatched,Ethan Tilton and Mia P,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-247,2026-06-jack-jill-o-rama,probable,Gabriel J Rogers and Haley hauglum,13528,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-263,2026-06-jack-jill-o-rama,probable,Anton Bogatirev and Jenna Shimek,8472,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-272,2026-06-jack-jill-o-rama,unmatched,Dexter Aronstam and Suma Datta,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-277,2026-06-jack-jill-o-rama,possible,Matt Richey and Nigelle Ferrer,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-287,2026-06-jack-jill-o-rama,probable,Tanin Kosol and Olivia Wilhelms,23322,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-299,2026-06-jack-jill-o-rama,unmatched,Za Thomaier and Serena Hsu,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-31,2026-06-jack-jill-o-rama,probable,Philip Piersol and Sarah Brown,24039,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-310,2026-06-jack-jill-o-rama,probable,Vincent van Mierlo and Rose Soiland,17780,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-325,2026-06-jack-jill-o-rama,probable,Aris Demarco and Madalina Varlam,19224,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-339,2026-06-jack-jill-o-rama,unmatched,Oz Hampton and Sami jo Buffington,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-340,2026-06-jack-jill-o-rama,possible,Cristian Martinez and Maru Hutchins,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-351,2026-06-jack-jill-o-rama,unmatched,Jesse Sanchez and Keiko Gibson,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-360,2026-06-jack-jill-o-rama,probable,Chase Warner and Laureen Baldovi,61,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-361,2026-06-jack-jill-o-rama,probable,Tip West and Cheri Rafter,12573,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-363,2026-06-jack-jill-o-rama,probable,Alfred Lee and Leah Lawrence,12159,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-378,2026-06-jack-jill-o-rama,probable,Nathan Wong and Natasha Lykhenko,26001,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-379,2026-06-jack-jill-o-rama,probable,Thomas Carter and Krista Young,22248,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-391,2026-06-jack-jill-o-rama,unmatched,Hans Marasigan and Paige Solano,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-398,2026-06-jack-jill-o-rama,probable,Cai Garcia and Amber O'Connell,10951,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-40,2026-06-jack-jill-o-rama,possible,Trenten Jackson and Laura T Thompson,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-419,2026-06-jack-jill-o-rama,unmatched,Chase Yandell and Madison Guevara,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-437,2026-06-jack-jill-o-rama,probable,Gideon Dipeso and Kareen Rivera,26610,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-445,2026-06-jack-jill-o-rama,probable,Chad Garrett and Meirav Rotstein,27607,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-447,2026-06-jack-jill-o-rama,probable,Dario Haxhia and Sarah Pickell,23609,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-452,2026-06-jack-jill-o-rama,probable,Diana Fu and Anna Zeng,26512,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-458,2026-06-jack-jill-o-rama,probable,John Lindo and Kelsey Rosenthal,27445,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-459,2026-06-jack-jill-o-rama,probable,Julian Lee and Rachel Myre,21893,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-466,2026-06-jack-jill-o-rama,probable,Paiton Hebert and Madison Broussard,22906,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-481,2026-06-jack-jill-o-rama,probable,Nicholas Johnson and Leslie Neumann,27147,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-488,2026-06-jack-jill-o-rama,probable,Sandile Keswa and Elise Holland,22525,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-49,2026-06-jack-jill-o-rama,probable,Anthony Chen and Nicole Liu,17474,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-491,2026-06-jack-jill-o-rama,probable,Marvin Koehler and Jade Bryan,9053,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-528,2026-06-jack-jill-o-rama,probable,Joshua Hillis and Jung Kang,12572,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-534,2026-06-jack-jill-o-rama,unmatched,Daniel Romero and Melissa Condori,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-535,2026-06-jack-jill-o-rama,probable,Brad Whelan and Gabrielle Scott,27997,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-542,2026-06-jack-jill-o-rama,probable,James Kruczek and Lisa Maynes,3444,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-55,2026-06-jack-jill-o-rama,probable,Rosemary Whitson and Shelby Evans,20474,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-554,2026-06-jack-jill-o-rama,probable,Arthur Beltran and Halle Kocian,27150,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-556,2026-06-jack-jill-o-rama,probable,Kaemon Heureux and Talía Colón,19091,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-560,2026-06-jack-jill-o-rama,probable,Bobby Martinez and Shanna Porcari,6916,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-562,2026-06-jack-jill-o-rama,probable,Everest and Pooja Sadarangani,28360,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-565,2026-06-jack-jill-o-rama,unmatched,Omaid Karimi and Kenneth Morgan,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-567,2026-06-jack-jill-o-rama,probable,Josh Kneeland and Nicole Zwerlein,7637,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-574,2026-06-jack-jill-o-rama,unmatched,Omar Gonzalez and Minou Anthony,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-575,2026-06-jack-jill-o-rama,probable,Teveya West and Elizabeth Spann,10719,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-58,2026-06-jack-jill-o-rama,probable,Sam Vaden and Nicki Cacciato,13034,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-582,2026-06-jack-jill-o-rama,probable,Red Elghazi and Avery Isaacs,15610,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-585,2026-06-jack-jill-o-rama,probable,KP Rutland and Savannah Harris-Read,12821,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-596,2026-06-jack-jill-o-rama,unmatched,Pierre Vittorio Sinajon and Shayla Boiuse,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-608,2026-06-jack-jill-o-rama,probable,Zac Skinner and Kindra Stevens,24857,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-612,2026-06-jack-jill-o-rama,probable,Tien Khieu and Adele Strub,23808,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-618,2026-06-jack-jill-o-rama,probable,Diego Rivera and Olga Khvan,9210,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-619,2026-06-jack-jill-o-rama,probable,David Guido and Jasmine Morrison,23436,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-619.,2026-06-jack-jill-o-rama,probable,David guido and Chloe Chapman,26521,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-621,2026-06-jack-jill-o-rama,probable,Christopher Chung and Melissa Stirton,13748,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-629,2026-06-jack-jill-o-rama,probable,Trevon Chaney and Carmen hyunsook Kim,10528,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-634,2026-06-jack-jill-o-rama,possible,Anton Volodko and Emily Huang,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-639,2026-06-jack-jill-o-rama,unmatched,Chris Low and Elizabeth Burnett,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-640,2026-06-jack-jill-o-rama,unmatched,Niklas Johansson and Kim Kelch,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-650,2026-06-jack-jill-o-rama,probable,Peter Yin and Hannah Guttman,9806,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-657,2026-06-jack-jill-o-rama,probable,Christopher Ellwood and Maddy Skinner,9140,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-66,2026-06-jack-jill-o-rama,probable,Phil Beadnell and Regan Radulski,14031,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-663,2026-06-jack-jill-o-rama,possible,Edem Attikese and Katie Vannetti,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-669,2026-06-jack-jill-o-rama,possible,Ryan Crutcher and Liza Hillman,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-673,2026-06-jack-jill-o-rama,unmatched,Jeffrey Wang and Fumiko Jenkins,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-674,2026-06-jack-jill-o-rama,probable,Joel Gibson and Alana Swift,25070,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-676,2026-06-jack-jill-o-rama,probable,Jung Choe and Lindsay Gardner,26082,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-679,2026-06-jack-jill-o-rama,unmatched,Robert Kleinhuizen and Larissa tingle,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-687,2026-06-jack-jill-o-rama,probable,Woody Bretz and Hyunhee Lee,19451,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-693,2026-06-jack-jill-o-rama,probable,Glenn McCallum and Ashley Veal,21200,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-696,2026-06-jack-jill-o-rama,probable,Robert Crocker and Skylar Pritchard,14770,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-698,2026-06-jack-jill-o-rama,possible,Samantha Buckwalter and Kara Buckner,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-699,2026-06-jack-jill-o-rama,probable,Audrey hoo and Sarah Vann Drake,242,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-70,2026-06-jack-jill-o-rama,probable,Henry Phan and Elisabeth Zosseder,8723,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-716,2026-06-jack-jill-o-rama,probable,Spencer Gyore and Abigail Sewall,27926,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-718,2026-06-jack-jill-o-rama,probable,David Mulford and Taylor Linahan,20813,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-720,2026-06-jack-jill-o-rama,probable,Brian Sforzo and Rachel Hayes,16268,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-722,2026-06-jack-jill-o-rama,probable,J Khayree Jones and Abigail Baker,6228,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-728,2026-06-jack-jill-o-rama,probable,Julio Alvarez and Geneva Hall,22180,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-735,2026-06-jack-jill-o-rama,unmatched,Aidan Keith-Hynes and Kristen Dvorak,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-738,2026-06-jack-jill-o-rama,probable,Calvin Cleveland and Janelle Guido,7202,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-739,2026-06-jack-jill-o-rama,probable,Ulric Tyson and Khrystyna Cusimano,5704,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-746,2026-06-jack-jill-o-rama,unmatched,David Deng and Katie Smiley,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-747,2026-06-jack-jill-o-rama,probable,George Martin and Srishti love,24241,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-749,2026-06-jack-jill-o-rama,probable,Cesario Dos Santos and Souraya Lorenz,16989,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-753,2026-06-jack-jill-o-rama,probable,Kyle Redd and Irina Amzashvili,16216,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-774,2026-06-jack-jill-o-rama,probable,Deon Harrell and Miho Myojin,19167,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-777,2026-06-jack-jill-o-rama,probable,Ben O'Neal and Alyssa Kim,22604,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-82,2026-06-jack-jill-o-rama,probable,Jeffrey Huynh and KD Kaiser,23687,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-871,2026-06-jack-jill-o-rama,unmatched,Kyle Redd and Irina Amzashvili,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-9,2026-06-jack-jill-o-rama,unmatched,Paul Nunez and Natalie Silva,,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-90,2026-06-jack-jill-o-rama,probable,Yu Sun and Marie-Pascale Cote,18091,leader,eepro
2026-06-jack-jill-o-rama/all-american-60s-era-j-j,2026-06-jack-jill-o-rama/all-american-60s-era-j-j/L-96,2026-06-jack-jill-o-rama,unmatched,Richard Fu and Marianne Mercer,,leader,eepro
